cidade,data,precipitacao,temperatura,umidade,vento,ano,bairro
FREDERICO WESTPHALEN,2022-02-13,0.0,24.0,82.79166666666667,0.6153846153846154,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-02-14,0.0,24.666666666666668,66.91666666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-02-15,0.0,22.0,39.958333333333336,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-02-16,0.0,26.25,44.708333333333336,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-02-17,0.0,32.0,45.333333333333336,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-02-18,0.0,23.333333333333332,46.25,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-02-19,0.0,22.0,43.958333333333336,0.2,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-02-20,0.0,19.0,57.541666666666664,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-02-21,6.0,22.0,84.16666666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-02-22,1.0,28.5,77.45833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-02-23,0.0,29.0,68.0,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-02-24,0.0,29.0,61.333333333333336,0.05555555555555555,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-02-25,12.0,20.0,89.54166666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-02-26,0.0,23.714285714285715,80.5,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-02-27,0.0,28.5,67.83333333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-02-28,5.0,23.5,72.41666666666667,0.25,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-01,0.0,20.0,84.70833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-02,0.0,25.0,85.41666666666667,0.08333333333333333,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-03,0.0,24.5,78.70833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-04,0.0,22.0,80.29166666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-05,0.0,22.0,74.16666666666667,0.125,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-06,0.0,26.5,71.54166666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-07,0.0,26.5,67.125,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-08,0.0,24.5,75.83333333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-09,4.0,24.0,84.75,0.05,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-10,0.0,22.75,83.95833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-11,1.0,21.666666666666668,94.625,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-12,0.0,19.0,83.5,0.36363636363636365,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-13,0.0,18.0,85.58333333333333,0.2,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-14,0.0,18.0,83.20833333333333,0.10526315789473684,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-15,0.0,18.0,82.45833333333333,0.3333333333333333,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-16,0.0,23.0,75.16666666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-17,0.0,26.5,71.25,0.11764705882352941,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-18,0.0,21.0,85.91666666666667,0.2777777777777778,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-19,0.0,,92.45833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-20,0.0,,75.33333333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-21,0.0,21.5,72.41666666666667,0.08333333333333333,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-22,0.0,22.333333333333332,66.08333333333333,0.15384615384615385,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-23,0.0,19.5,90.08333333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-24,4.0,,93.4090909090909,0.14285714285714285,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-25,0.0,,82.54545454545455,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-26,0.0,15.2,82.54166666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-27,0.0,22.0,79.70833333333333,0.058823529411764705,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-28,0.0,15.0,75.25,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-29,0.0,20.0,68.91666666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-30,0.0,21.0,90.83333333333333,0.42857142857142855,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-03-31,0.0,14.5,59.8125,0.8,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-01,0.0,18.0,69.125,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-02,0.0,18.0,75.41666666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-03,11.0,17.0,84.20833333333333,0.16666666666666666,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-04,0.0,20.0,92.04166666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-05,0.0,17.333333333333332,93.20833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-06,0.0,22.0,85.75,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-07,33.0,20.333333333333332,95.0,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-08,0.0,22.0,87.4,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-09,0.0,19.666666666666668,91.41666666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-10,0.0,20.0,92.54166666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-11,4.0,19.333333333333332,92.82352941176471,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-12,0.0,20.0,88.5,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-13,0.0,,84.11111111111111,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-14,0.0,16.0,74.75,0.4375,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-15,0.0,,63.833333333333336,0.05263157894736842,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-16,0.0,14.0,69.625,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-17,0.0,13.333333333333334,74.04166666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-18,0.0,24.0,68.375,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-19,0.0,18.0,74.45833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-20,0.0,19.0,66.45833333333333,0.11764705882352941,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-21,0.0,,80.375,0.16666666666666666,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-22,0.0,,95.83333333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-23,0.0,21.0,71.45454545454545,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-24,0.0,18.5,83.29166666666667,0.13636363636363635,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-25,0.0,20.0,74.375,0.26666666666666666,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-26,0.0,23.25,75.33333333333333,0.5,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-27,0.0,24.0,68.83333333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-28,4.0,,75.41666666666667,0.3333333333333333,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-29,0.0,19.0,79.0,0.16666666666666666,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-04-30,1.0,16.5,85.66666666666667,0.19047619047619047,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-01,0.0,18.666666666666668,94.29166666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-02,4.0,19.0,96.875,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-03,0.0,,93.83333333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-04,0.0,18.5,83.58333333333333,0.5,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-05,0.0,18.0,83.75,0.3684210526315789,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-06,0.0,14.333333333333334,83.83333333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-07,0.0,16.0,89.58333333333333,0.05263157894736842,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-08,0.0,19.0,80.16666666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-09,0.0,15.4,80.08333333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-10,0.0,14.0,90.83333333333333,0.047619047619047616,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-11,0.0,17.0,89.47826086956522,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-12,0.0,13.25,88.66666666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-13,0.0,13.333333333333334,84.45833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-14,4.0,15.2,93.29166666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-15,0.0,,85.9090909090909,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-16,0.0,10.75,74.13636363636364,0.14285714285714285,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-17,0.0,8.0,77.70833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-18,1.0,8.333333333333334,94.58333333333333,0.4,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-19,0.0,14.0,87.9047619047619,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-20,0.0,9.5,93.04166666666667,0.09523809523809523,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-21,0.0,7.5,83.58333333333333,0.14285714285714285,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-22,0.0,11.4,79.95833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-23,0.0,,75.66666666666667,0.05,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-24,0.0,19.0,70.20833333333333,0.05263157894736842,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-25,0.0,19.0,71.20833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-26,0.0,18.0,84.58333333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-27,5.0,17.0,86.4,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-28,0.0,17.0,93.33333333333333,,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-29,0.0,,,,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-30,0.0,,85.8,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-05-31,0.0,12.0,70.70588235294117,0.3333333333333333,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-01,0.0,6.0,90.16666666666667,0.0625,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-02,0.0,10.0,92.25,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-03,0.0,11.75,82.25,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-04,0.0,14.666666666666666,84.45833333333333,0.15384615384615385,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-05,0.0,16.0,83.125,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-06,0.0,17.0,93.1875,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-07,0.0,15.333333333333334,82.58333333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-08,0.0,14.5,95.70833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-09,0.0,16.333333333333332,93.66666666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-10,0.0,15.0,77.06666666666666,0.25,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-11,0.0,7.333333333333333,70.16666666666667,0.1,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-12,0.0,2.25,70.375,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-13,0.0,,77.625,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-14,0.0,14.5,75.375,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-15,0.0,14.5,72.58333333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-16,0.0,18.8,74.125,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-17,1.0,19.333333333333332,87.95833333333333,0.75,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-18,0.0,7.0,79.77777777777777,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-19,0.0,8.0,84.66666666666667,0.045454545454545456,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-20,0.0,14.4,79.70833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-21,0.0,16.0,84.08333333333333,0.15789473684210525,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-22,4.0,17.0,91.20833333333333,0.17647058823529413,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-23,0.0,17.0,97.29166666666667,0.05555555555555555,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-24,0.0,17.0,93.72222222222223,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-25,0.0,15.4,92.26315789473684,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-26,0.0,,83.41666666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-27,0.0,15.0,85.79166666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-28,1.0,,82.625,0.125,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-29,0.0,12.0,85.04166666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-06-30,0.0,9.0,88.41666666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-01,0.0,14.333333333333334,79.91666666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-02,0.0,20.2,66.25,0.0625,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-03,0.0,22.0,72.58333333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-04,0.0,22.0,63.875,0.2222222222222222,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-05,0.0,21.0,66.0,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-06,0.0,19.0,61.833333333333336,0.21052631578947367,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-07,0.0,24.333333333333332,63.333333333333336,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-08,0.0,17.0,75.04166666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-09,0.0,21.666666666666668,59.416666666666664,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-10,0.0,17.0,64.04166666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-11,0.0,22.0,56.75,0.7777777777777778,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-12,0.0,12.5,87.20833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-13,0.0,12.666666666666666,87.70833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-14,7.0,16.0,88.70833333333333,0.08333333333333333,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-15,0.0,19.333333333333332,77.16666666666667,0.06666666666666667,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-16,0.0,,79.64285714285714,0.7142857142857143,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-17,0.0,,78.9090909090909,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-18,0.0,7.0,78.125,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-19,0.0,14.666666666666666,93.875,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-20,0.0,19.5,83.79166666666667,0.17391304347826086,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-21,0.0,,77.83333333333333,0.047619047619047616,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-22,0.0,24.0,75.25,0.10526315789473684,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-23,0.0,22.0,67.125,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-24,0.0,20.25,68.75,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-25,0.0,21.5,72.83333333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-26,0.0,17.666666666666668,71.25,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-27,0.0,19.0,75.08333333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-28,0.0,,81.41666666666667,0.21052631578947367,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-29,0.0,11.333333333333334,80.91666666666667,0.0625,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-30,0.0,10.5,87.91666666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-07-31,0.0,13.0,75.41666666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-01,0.0,14.0,74.83333333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-02,0.0,20.0,71.33333333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-03,0.0,19.333333333333332,69.0,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-04,1.0,,76.45833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-05,0.0,13.0,83.33333333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-06,6.0,12.0,91.375,0.13333333333333333,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-07,7.0,13.25,94.0,0.045454545454545456,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-08,0.0,17.0,84.55,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-09,1.0,13.0,91.125,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-10,2.0,11.0,83.73333333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-11,0.0,11.75,83.75,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-12,0.0,14.5,71.79166666666667,0.13333333333333333,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-13,0.0,,72.375,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-14,0.0,17.0,80.16666666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-15,0.0,19.0,57.166666666666664,0.07692307692307693,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-16,0.0,19.0,91.875,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-17,6.0,16.0,89.81818181818181,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-18,19.0,16.5,82.91666666666667,0.8888888888888888,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-19,0.0,5.0,63.5,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-20,0.0,9.0,68.625,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-21,0.0,15.333333333333334,73.70833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-22,0.0,10.5,75.70833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-23,0.0,19.666666666666668,73.45833333333333,0.047619047619047616,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-24,0.0,19.666666666666668,63.5,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-25,0.0,17.0,60.083333333333336,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-26,0.0,17.0,62.458333333333336,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-27,0.0,26.0,57.5,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-28,4.0,14.0,83.125,0.5555555555555556,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-29,0.0,,69.70833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-30,0.0,,69.95833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-08-31,0.0,21.0,65.70833333333333,0.75,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-01,0.0,,63.583333333333336,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-02,7.0,19.5,89.08333333333333,0.3333333333333333,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-03,0.0,13.0,61.11764705882353,3.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-04,0.0,7.333333333333333,57.708333333333336,1.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-05,1.0,13.25,73.08333333333333,0.3,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-06,0.0,15.8,87.04166666666667,0.2222222222222222,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-07,0.0,16.666666666666668,83.16666666666667,0.18181818181818182,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-08,0.0,19.333333333333332,76.375,0.16666666666666666,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-09,0.0,25.0,65.08333333333333,1.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-10,0.0,14.666666666666666,73.41666666666667,2.5,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-11,0.0,18.0,65.75,1.8571428571428572,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-12,0.0,15.75,78.5,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-13,0.0,,85.16666666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-14,0.0,13.0,72.66666666666667,0.25,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-15,0.0,12.5,72.20833333333333,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-16,0.0,13.0,68.33333333333333,0.058823529411764705,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-17,0.0,15.0,61.75,0.14285714285714285,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-18,0.0,18.0,52.958333333333336,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-19,0.0,15.0,82.375,0.09090909090909091,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-20,0.0,17.0,83.81818181818181,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-21,2.0,17.0,84.66666666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-22,0.0,14.666666666666666,82.75,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-23,0.0,,69.41666666666667,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-24,0.0,10.166666666666666,63.083333333333336,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-25,2.0,16.0,74.5,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-26,0.0,18.0,86.25,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-27,0.0,20.666666666666668,86.30434782608695,0.0,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-28,0.0,17.0,71.04166666666667,1.75,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-29,0.0,15.0,81.20833333333333,1.3333333333333333,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-09-30,8.0,,93.625,0.25,2022,FREDERICO WESTPHALEN
FREDERICO WESTPHALEN,2022-10-01,0.0,17.5,82.70833333333333,0.0,2022,FREDERICO WESTPHALEN
